image_path,caption
dataset/data/coco/val2014/COCO_val2014_000000236535.jpg,A small propeller plane lands in a field.
dataset/data/coco/val2014/COCO_val2014_000000239252.jpg,a fancy shower and faucet attachment and a white tub
dataset/data/coco/val2014/COCO_val2014_000000360673.jpg,A row of parked motorcycles outside a store.
dataset/data/coco/val2014/COCO_val2014_000000236535.jpg,A small airplane is taking off from a grassy field.
dataset/data/coco/val2014/COCO_val2014_000000115229.jpg,a lawn chair on a sidewalk in the snow
dataset/data/coco/val2014/COCO_val2014_000000175942.jpg,A plane is flying over a highway that is next to some water.
dataset/data/coco/val2014/COCO_val2014_000000422326.jpg,A modified motorcycle parked with other motorcycles on the pavement.
dataset/data/coco/val2014/COCO_val2014_000000090732.jpg,A little girl standing on a chair mixing something in a bowl.
dataset/data/coco/val2014/COCO_val2014_000000525420.jpg,A bathtub being filled up in a bathroom that seems to be falling apart.
dataset/data/coco/val2014/COCO_val2014_000000288639.jpg,A cat on the sink drinking from a water faucet.
dataset/data/coco/val2014/COCO_val2014_000000486521.jpg,A car with the hood up and a teddy bear inside.
dataset/data/coco/val2014/COCO_val2014_000000162280.jpg,A small bathroom with focus on the shower curtain.
dataset/data/coco/val2014/COCO_val2014_000000236535.jpg,A small airplane a few feet above the ground.
dataset/data/coco/val2014/COCO_val2014_000000524954.jpg,four urinals and its two sets of pipes
dataset/data/coco/val2014/COCO_val2014_000000318361.jpg,A little girl sitting at a dining room table in a house.
dataset/data/coco/val2014/COCO_val2014_000000075101.jpg,A  deep marble bathtub under an ornate mirror.
dataset/data/coco/val2014/COCO_val2014_000000401411.jpg,A man in a kitchen preparing food with people sitting at the counter.
dataset/data/coco/val2014/COCO_val2014_000000336384.jpg,A large commercial jet on the runway with fields in the background.
dataset/data/coco/val2014/COCO_val2014_000000211491.jpg,An older woman sits in a sweater at the beach.
dataset/data/coco/val2014/COCO_val2014_000000160345.jpg,A man is sitting on a bench reading a book.
dataset/data/coco/val2014/COCO_val2014_000000230600.jpg,An abandoned toilet sits on the sidewalk next to a parking pay kiosk.
dataset/data/coco/val2014/COCO_val2014_000000360673.jpg,Old fashioned motorcycles parked in front of a doughnut shop.
dataset/data/coco/val2014/COCO_val2014_000000140307.jpg,A group of people sitting around a table eating underneath an umbrella.
dataset/data/coco/val2014/COCO_val2014_000000231236.jpg,A beige tiled bathroom with white fixtures and a mirror.
dataset/data/coco/val2014/COCO_val2014_000000162280.jpg,A bathroom with a shower and a white sink.
dataset/data/coco/val2014/COCO_val2014_000000264964.jpg,A pile of feces sits on the back of a public restroom toilet.
dataset/data/coco/val2014/COCO_val2014_000000028389.jpg,A plane parked next to a truck next to a house.
dataset/data/coco/val2014/COCO_val2014_000000435880.jpg,A fridge with a lot of magnets in a kitchen.
dataset/data/coco/val2014/COCO_val2014_000000423798.jpg,A street at night is lit up by streetlights.
dataset/data/coco/val2014/COCO_val2014_000000264599.jpg,A narrow city street is full of shops and people.
dataset/data/coco/val2014/COCO_val2014_000000486521.jpg,A show car parked with its hood open and a teddy bear tucked into the engine well.
dataset/data/coco/val2014/COCO_val2014_000000027517.jpg,A person holding a flip phone in their hand.
dataset/data/coco/val2014/COCO_val2014_000000307993.jpg,a man is reading a book in a car with a small dog
dataset/data/coco/val2014/COCO_val2014_000000214274.jpg,A man and woman cooking together in the kitchen.
dataset/data/coco/val2014/COCO_val2014_000000108283.jpg,A weathered door that leads to a dirty bathroom.
dataset/data/coco/val2014/COCO_val2014_000000074132.jpg,A bathtub in front of a large mirror.
dataset/data/coco/val2014/COCO_val2014_000000448151.jpg,A boy sitting next to a race car cake.
dataset/data/coco/val2014/COCO_val2014_000000537955.jpg,A brown dog standing in front of white cabinets.
dataset/data/coco/val2014/COCO_val2014_000000567220.jpg,A bathroom has a red circular rug by the toilet.
dataset/data/coco/val2014/COCO_val2014_000000136793.jpg,A toilet paper dispenser with an empty tube and a newspaper stuffed behind it
dataset/data/coco/val2014/COCO_val2014_000000351711.jpg,A motorcycle parked next to a bunch more with a plastic sign in front of it.
dataset/data/coco/val2014/COCO_val2014_000000411564.jpg,A man in a skullcap sits on a window sill.
dataset/data/coco/val2014/COCO_val2014_000000438258.jpg,A small girl with blue eyes hugs a Teddy bear.
dataset/data/coco/val2014/COCO_val2014_000000032054.jpg,A dog is walking alone on a dirt road.
dataset/data/coco/val2014/COCO_val2014_000000533900.jpg,"A wooden bench in a room made of wood with a white, painted window."
dataset/data/coco/val2014/COCO_val2014_000000396673.jpg,A pair of jet airlines sit at an airport.
dataset/data/coco/val2014/COCO_val2014_000000008218.jpg,A castle displays the time on a clock tower.
dataset/data/coco/val2014/COCO_val2014_000000449279.jpg,Three birthday candles stand lit on a cake.
dataset/data/coco/val2014/COCO_val2014_000000140420.jpg,A motorcycle is parked on a dirt road in a forest.
dataset/data/coco/val2014/COCO_val2014_000000466085.jpg,A shower base is installed as a bathroom undergoes renovations.
dataset/data/coco/val2014/COCO_val2014_000000099389.jpg,Motorcycle parked in front of a building with graffiti on it. 
dataset/data/coco/val2014/COCO_val2014_000000554625.jpg,Children sitting at computer stations on a long table.
dataset/data/coco/val2014/COCO_val2014_000000449279.jpg,A cake with three lit candles on top.
dataset/data/coco/val2014/COCO_val2014_000000386613.jpg,An older floor light sits deserted in an abandoned hospital.
dataset/data/coco/val2014/COCO_val2014_000000085145.jpg,An airplane flying across a cloudless sky with landing gear down.
dataset/data/coco/val2014/COCO_val2014_000000391132.jpg,A bowl of peeled oranges sitting on a white bowl on a kitchen counter.
dataset/data/coco/val2014/COCO_val2014_000000562090.jpg,a bathroom with two sinks and a black tub 
dataset/data/coco/val2014/COCO_val2014_000000204186.jpg,Racers riding four wheelers while a crowd watches.
dataset/data/coco/val2014/COCO_val2014_000000085316.jpg,Family poses in front of their house with horses next to them. 
dataset/data/coco/val2014/COCO_val2014_000000231236.jpg,A bathroom with tile floor and white fixtures. 
dataset/data/coco/val2014/COCO_val2014_000000160345.jpg,A man sitting on a park bench reading a book.
dataset/data/coco/val2014/COCO_val2014_000000034196.jpg,A dual monitored computer atop a corner-fitting glass tabletop.
dataset/data/coco/val2014/COCO_val2014_000000421195.jpg,A combination of black and white sheep grazing in a meadow
dataset/data/coco/val2014/COCO_val2014_000000175942.jpg,An airplane flies above a moderately trafficked highway.
dataset/data/coco/val2014/COCO_val2014_000000102625.jpg,A clean kitchen inside a home during the day.
dataset/data/coco/val2014/COCO_val2014_000000555983.jpg,A blurry motion picture of a person doing a wheelie on a motorcycle.
dataset/data/coco/val2014/COCO_val2014_000000196047.jpg,A dilapidated bath room with a toilet next to a claw foot tub 
dataset/data/coco/val2014/COCO_val2014_000000220255.jpg,Two commercial aircraft taxiing on the airport tarmac. 
dataset/data/coco/val2014/COCO_val2014_000000544975.jpg,Wild animals grazing near a lagoon surrounded by trees.
dataset/data/coco/val2014/COCO_val2014_000000370165.jpg,A person on a motor bike doing a wheelie jump
dataset/data/coco/val2014/COCO_val2014_000000422326.jpg,some motorcycles parked and the one in front is a silver three wheeler
dataset/data/coco/val2014/COCO_val2014_000000231236.jpg,A bathroom filled with a white bathtub next to a sink and toilet.
dataset/data/coco/val2014/COCO_val2014_000000115229.jpg,A lawn chair on a snowy sidewalk in the rain
dataset/data/coco/val2014/COCO_val2014_000000522137.jpg,Three cars are parked along the railroad tracks.
dataset/data/coco/val2014/COCO_val2014_000000544713.jpg,A motorcycle rider sits atop his motorcycle and smiles.
dataset/data/coco/val2014/COCO_val2014_000000062483.jpg, A soldier standing next to a woman with very beautiful large breast.
dataset/data/coco/val2014/COCO_val2014_000000352151.jpg,A large airplane is taking off on the runway. 
dataset/data/coco/val2014/COCO_val2014_000000514537.jpg,A wild animal drinks water from the toilet bowl.
dataset/data/coco/val2014/COCO_val2014_000000466085.jpg,A rundown bathroom is being stripped and remodeled.
dataset/data/coco/val2014/COCO_val2014_000000237428.jpg,A woman sitting on a bench next to her bike.
dataset/data/coco/val2014/COCO_val2014_000000264964.jpg,A toilet is splattered with feces on the rim.
dataset/data/coco/val2014/COCO_val2014_000000239252.jpg,An intricate shower handle in a bathtub. 
dataset/data/coco/val2014/COCO_val2014_000000152649.jpg,A passenger plane opens its landing gear in the air.
dataset/data/coco/val2014/COCO_val2014_000000115229.jpg,A lawn chair sits outside in the snow.
dataset/data/coco/val2014/COCO_val2014_000000465877.jpg,A chef is leaning on his counter with green jars on it. 
dataset/data/coco/val2014/COCO_val2014_000000292648.jpg,A man in a wetsuit is holding his surfboard on the pier. 
dataset/data/coco/val2014/COCO_val2014_000000175942.jpg,A plane flies across the sky as seen from the freeway.
dataset/data/coco/val2014/COCO_val2014_000000099389.jpg,A motorcycle parked outside a building with graffiti. 
dataset/data/coco/val2014/COCO_val2014_000000140307.jpg,A group of people sitting at a table on a nice day. 
dataset/data/coco/val2014/COCO_val2014_000000246233.jpg,A massive wooden ship beached on snow covered ground.
dataset/data/coco/val2014/COCO_val2014_000000525420.jpg,An old bathtub is filled with water in a rundown bathroom.
dataset/data/coco/val2014/COCO_val2014_000000057703.jpg,Three hikers walking in the wilderness with three dogs.
dataset/data/coco/val2014/COCO_val2014_000000220255.jpg,A passenger plane driving along an airport runway.
dataset/data/coco/val2014/COCO_val2014_000000288639.jpg,a brown black and white cat drinking water from a bathroom faucet
dataset/data/coco/val2014/COCO_val2014_000000073280.jpg,A modern kitchen complete with a refrigerator and sink.
dataset/data/coco/val2014/COCO_val2014_000000494629.jpg,A man sitting on a toilet in front of a large computer monitor.
dataset/data/coco/val2014/COCO_val2014_000000442009.jpg,A bathroom with a bathtub and a sink overlooking a blue ocean.
dataset/data/coco/val2014/COCO_val2014_000000368335.jpg,A horse walks between cars in a parking lot.
dataset/data/coco/val2014/COCO_val2014_000000170232.jpg,A bus driving down a street in a small city.
dataset/data/coco/val2014/COCO_val2014_000000136793.jpg,"A close up in the bathroom with newspaper instead of toilet paper.
"
dataset/data/coco/val2014/COCO_val2014_000000527260.jpg,A dark image of a kitchen with the sink light on.
dataset/data/coco/val2014/COCO_val2014_000000332653.jpg,A man poses next to his motorcycle in a vintage picture.
dataset/data/coco/val2014/COCO_val2014_000000027065.jpg,A bathroom in which everything inside is white.
dataset/data/coco/val2014/COCO_val2014_000000524202.jpg,The Space Shuttle is being transported by a NASA jumbo jet.
dataset/data/coco/val2014/COCO_val2014_000000411564.jpg,a male is sitting by a window looking at his cellphone
dataset/data/coco/val2014/COCO_val2014_000000438258.jpg,a small girl and her teddy bear wearing a tshirt
dataset/data/coco/val2014/COCO_val2014_000000442009.jpg,A bathroom with a big white tub with legs.
dataset/data/coco/val2014/COCO_val2014_000000220255.jpg,A couple of planes on  the runway of an airport.
dataset/data/coco/val2014/COCO_val2014_000000514537.jpg,A puts its entire head into a toilet to drink.
dataset/data/coco/val2014/COCO_val2014_000000294832.jpg,"A clean, spacious bathroom with a large shower stall."
dataset/data/coco/val2014/COCO_val2014_000000242363.jpg,"A bathroom complete with a tub, toilet, and sink."
dataset/data/coco/val2014/COCO_val2014_000000027065.jpg,A very narrow antiseptic looking bathroom with no color.
dataset/data/coco/val2014/COCO_val2014_000000368335.jpg,A horse walking between the parking spaces of two cars.
dataset/data/coco/val2014/COCO_val2014_000000140420.jpg,A loan bike sits by itself on a dirt road on a bend in a wooded area
dataset/data/coco/val2014/COCO_val2014_000000506906.jpg,Two cups of coffee are on a table next to a coffee maker.
dataset/data/coco/val2014/COCO_val2014_000000401411.jpg,A cook doing a demonstration of something in front of other people.
dataset/data/coco/val2014/COCO_val2014_000000120021.jpg,A motorcycle is raised on a jack inside a house.
dataset/data/coco/val2014/COCO_val2014_000000449279.jpg,a chocolate frosting covered birthday cake with candles on it
dataset/data/coco/val2014/COCO_val2014_000000092678.jpg,Man and woman standing on the beach in the process of flying a kite. 
dataset/data/coco/val2014/COCO_val2014_000000555983.jpg,A person is performing a wheelie on a motorcycle.
dataset/data/coco/val2014/COCO_val2014_000000442009.jpg,A bathroom scene complete with a cast iron style tub.
dataset/data/coco/val2014/COCO_val2014_000000423798.jpg,A motion blur street scene with the car lights streaking.
dataset/data/coco/val2014/COCO_val2014_000000208169.jpg,A large number of people riding motorcycles down the road.
dataset/data/coco/val2014/COCO_val2014_000000386613.jpg,And old lamp in an deteriorating abandoned building.
